pool_id,pool_name.name,pool_name.ticker,pool_name.description,active_stake,live_stake,pledged,live_pledge,blocks.epoch,delegators,epochs.0.no,epochs.0.data.epoch_stake,epochs.0.data.delegators,epochs.0.data.block.minted,epochs.0.data.reward.member_lovelace,epochs.0.data.reward.leader_lovelace,pool_update.active.margin,pool_update.active.fixed_cost,pool_update.active.pledge,saturation,f_reward_ada_a0_0.3,f_reward_ada_a0_0.303,f_reward_ada_a0_0.33
pool166dkk9kx5y6ug9tnvh0dnvxhwt2yca3g5pd5jaqa8t39cgyqqlr,🐍Viper Stake Pool,VIPER,"VIPER Stake Pool is an original Cardano incentivized testnet (ITN) staking pool. With proven high-performance and low-fees, staking with VIPER will ensure you get excellent return on your stake. Operated by the team at Viper Staking.",39534342003194,,469784285524,,44,2699,644,39534342003194,2699,44,12545823507,432919449,0.009,170000000,401000000000,,11762.7140472452,11735.8435329403,11499.4638206338
pool166fpvc9lelw8pdvc4n3xeqns5ktkkmzu4plaen999fwy2xytgce,StakeBowl2,STBL2,Stake Bowl is a professional crypto operation brand that works toward the vision of maximizing the blockchain value in various areas ranging from node operation to digital asset storage and investment.,506849564,,1258444,,0,1,644,506849564,1,0,0,0,1,340000000,0,,0.1505316843,0.1501851033,0.1471362328
pool1673d663ml4p0mtreukyfx5jt7ekk9pajsyyv6utzlakzj0y9v0w,MauiStakingPool,MAUI,The Maui Pool is operated by a team of DevOps and Cybersecurity professionals that love Maui. We plan to expand the Cardano community in Maui County and give back by donating 10% of all profits to the Maui Nui Marine Resource Council.,28188782749,,500714954,,0,6,644,28188782749,6,0,0,0,0.01,340000000,500000000,,8.3719377542,8.3526625385,8.1830986104
pool1675wjgy0ggtt2l23eeaj5ey5l02qj2ra48stvc7fyussslr0kq7,,,,35245376,,17433977,,0,2,644,35245376,2,0,0,0,0.015,340000000,1000000,,0.0104676937,0.0104435931,0.0102315803
pool167n02n48l5hfgfu6e46xq8n3yefccm9dcnmefkmxuymhc8ncrjm,,,,2689502728,,2656310120,,0,2,644,2689502728,2,0,0,0,0,340000000,0,,0.7987684194,0.7969293527,0.7807510966
pool167qekemyleju9g7eugaguqxh5telvmmmrs3a7sp897f6za308hg,House Of Titans,HOT,House Of Titans is a digital collectibles project with a utility-focused approach.,4385051660072,,1009556752,,2,529,644,4385051660072,529,2,249149767,340056371,0,340000000,1000000000,,1302.3426158783,1299.3441801742,1272.9669638293
pool167r4k4twa3lrqzpzdd44hl4ahc9rnt4x7rjtwz60gtf7j7pnk5x,Equinox,EQX,Private EQX Pool,137058770,,0,,0,0,644,137058770,0,0,0,0,1,345000000,100000000,,0.0407057459,0.0406120259,0.0397875716
pool167zl76srpt5a2gthpsq0ye9z4fpray5vsh7xyzcn63hd5mnw7fa,Nu.Fi & AdaLite 4,NUFI4,Nu.Fi & AdaLite 4,3241970233631,,1002830618,,1,404,644,3241970233631,404,1,0,294603219,0.03,340000000,1000000000,,962.8520279355,960.6352147924,941.1339262398
pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,,,,6930190528,,0,,0,3,644,6930190528,3,0,0,0,0.01,340000000,625000000000,,2.0582305367,2.0534917097,2.0118042845
pool1687dfgyljnhamx05h6r04zdllv68exatshhd0jny4q56skc0926,Adopt_Pool,TRUEC,"I am using the funds made from this pool to adopt our 4th child. Cardano actively being used to give a child a room, a good home. We've been blessed and we intend to use that to bless others with.",3360713955,,3355463742,,0,2,644,3360713955,2,0,0,0,0.025,340000000,3355000000,,0.9981145810,0.9958165430,0.9756007203
pool168t0xlm0dtdgf7d5w2mrm7ulsw4czpw297yvrpke9pmjcc9hz7k,CCJ4,CCJ4,CARDANO CLUB JAPANプール4 安心の低手数料設定,4467817486649,,10255835559,,8,16,644,4467817486649,16,8,2077154350,279753270,0.048,170000000,10000000000,,1326.9710950223,1323.9164287216,1297.0445522425
pool1692dxqqcsavymwz28w44t2jhyjnakvj4l3gwz2dqrarmc2k6dkh,Blueskystaking 0PCT Pool,BLUE,"The Blueskystaking team, 24/7 your Reliable stakepool. 0% variable Fee. Committed (Since Cardano ITN 2019) let's change the world together with Cardano!",202039933260,,13591198900,,0,28,644,202039933260,28,0,0,0,0,170000000,10000000000,,60.0077530895,59.8696218641,58.6544825130
pool1693h5jn424n7kazynt4h9r6fe8u8wtsp7us2me60msq5kpv390n,,,,626690294,,1038808,,0,2,644,626690294,2,0,0,0,0,340000000,26169000000,,0.1861237576,0.1856952302,0.1819254775
pool169mewaur9ma6ffw6x90xhjj0sk9j8yu3ynqz20jh03dj20syqwc,,,,3572523687,,1233312305,,0,2,644,3572523687,2,0,0,0,0.01,340000000,9680000000,,1.0610242642,1.0585814172,1.0370917102
pool16a23pum2srw5xmkknvw8dtc8ynqedx3wecmhacez4chrv9huvyg,BearPool 🧸,BEAR,Staking BEAR like you said your secrets with Teddy,5267117,,1074023,,0,0,644,5267117,0,0,0,0,0,340000000,10000000000,,0.0015643064,0.0015607047,0.0015290212
pool16agnvfan65ypnswgg6rml52lqtcqe5guxltexkn82sqgj2crqtx,Spire Staking | 💎 Delegate to SPIR2,SPIRE,Professionally Operated Pool Supporting Cardano Growth and Decentralization,74661028990201,,509352065142,,75,6240,644,74661028990201,6240,75,21429792504,704178573,0.01,340000000,500000000000,,22217.6304387868,22166.9129568795,21720.7516498757
pool16ajaae2n5lsyr4f9k9uz5y8tpf0996tw640dzu7chwp2wdrnz6a,BLADE,BLADE,BLADE Pool,53378862906550,,14765380614,,52,3860,644,53378862906550,3860,52,13334329096,1985561889,0.1,500000000,10000000000,,15854.1502825664,15817.6570541437,15496.6263980947
pool16az8esp0qgrt3vwnpqmn2n2z3h7nexrhm4qn8xrr4sds6tj0dxa,,,,243759928,,0,,0,1,644,243759928,1,0,0,0,0.05,340000000,0,,0.0723954304,0.0722287487,0.0707624508
pool16c989ahn582z53azjfmregygfuc9k44u3q97wqgyn0zxuzp3dn4,Binance Node - 16,BNP,Binance Staking Pool,32109713363173,,26614155898,,26,8,644,32109713363173,8,26,6870072669,789581489,0.06,345000000,2000000,,9537.3994499128,9515.4505342641,9322.3660883318
pool16cdtqyk0fvxzfkhjg3esjcuty4tnlpds5lj0lkmqmwdjyzaj7p8,Earn Coin Pool,ECP,Earn Coin Pool,2133966065880,,117509463348,,2,66,644,2133966065880,66,2,380310762,207477809,0.03,170000000,75000000000,,634.0495725269,632.5924712786,619.7743625525
pool16ceelqjus36kgzkcscnjstv0upva203vvzv8zdpv06h9cjgzynz,,,,0,,0,,0,0,644,0,0,0,0,0,0.045,340000000,1795000000,,0.0000000000,0.0000000000,0.0000000000
pool16cerhwlk8nq7rpuerr4g08tpgeq7awnhgxzkyalc8n8xjwzxqm3,PlanningT,PLNGT,Planning T,4802484805767,,6492895266,,5,12,644,4802484805767,12,5,0,1473016101,1,340000000,1000000000,,1426.3487921534,1423.0651535482,1394.1790094267
pool16cy45uggzv3ah3s5m960v9vuxlx47sfnezpszuhcwl99z7nq8kq,Baremetal French Pool,NIXE,"Join our high-performance, low-latency Cardano stake pool proudly hosted on bare-metal servers in France and powered by sustainable electricity.",156833204277,,2013693956,,1,98,644,156833204277,98,1,123171366,171431702,0,170000000,1000000000,,46.5790040249,46.4717650731,45.5283848202
pool16d004c5q7k7wyf223kgct26zjcpjqql04rvnx8vtc0t5ckmnzaa,ICO Research Group (0% fee until 5m staked),ICORG,"Secure, Reliable, Committed and ready 24/7 to make Blocks. ICORG Stakepool is run in-house by professionals who drive the adoption of Cardano and add value to ADA holders.",1298516313,,7499772,,0,2,644,1298516313,2,0,0,0,0,340000000,13000000000,,0.3856526004,0.3847646820,0.3769536707
pool16dk66d47thmteth783kt2cw9uh0zc4xsdvlqrwadz7vnyaev8cv,,,,6453117,,6453117,,0,1,644,6453117,1,0,0,0,0.03,340000000,2000000000,,0.0019165422,0.0019121296,0.0018733119
pool16e0qmln8gvtnjcpcvgvjdlhcnsz6z95uw90c58t50qfkc6rqek6,HENRY,HENRY,A staking pool for all cardano owner by team HENRY.,10000033939,,10000033939,,0,1,644,10000033939,1,0,0,0,0,340000000,10000000000,,2.9699580684,2.9631200991,2.9029665345
pool16e2x06wk8ufyakgrzq0c9p5tmfhl6w0c80raxr0xtg5g7aakhgh,Codanar,CDN,"We dedicated ourselves to offer free educational content to Thailand's Cardano community while promoting decentralization. We follow SPO's best practices for maximum security, availability and reliability.",2974546641611,,141522698909,,0,320,644,2974546641611,320,0,0,0,0.01,340000000,100000000000,,883.8865346848,881.8560987246,863.9943688490
pool16e43yxx4djcvnsunwgrm8tnph0ljrt3p9tnezu3qvtcwzh4zwwa,Fancy Burgundy Archimedes,FBA,,70017921810984,,0,,66,5,644,70017921810984,5,66,18148550469,1295186866,0.05,340000000,0,,20794.9585019717,20747.0806236095,20325.8992876415
pool16erldmmx5nvrwncujtp6lxs9tmvgxcpthd600pe6axm5z3p6522,XRAY/Network,XRAY8,XRAY/Network is a multi-chain ecosystem built to simplify access to crypto and decentralized finance,150927223124,,444970685,,0,3,644,150927223124,3,0,0,0,0.01,340000000,100000000,,44.8246770065,44.7214743736,43.8136015883
pool16eua0zalaln7q0s9u7jzlyygqad0pu2l2qdxx8r8ueqrw2jdhqf,eToro Pool 9,ETO9,"eToro is the world’s leading social trading platform, which offers both investing in stocks and cryptocurrencies, as well as trading CFD with different underlying assets.",54629264107418,,0,,43,3,644,54629264107418,3,43,0,12667889478,1,340000000,0,,16224.6072251861,16187.2520281980,15858.6386411594
pool16f95up5u5lyqne5mnxmlhe0rgdgmya27mph288r6gw0ukegjffa,Maracuja-Pool,MARAC,"Dedicated to decentralization, we ensure reliable performance with infrastructure in Germany, Australia, and Japan. Our block producer is based in Germany. Each month, we donate pool operator rewards from one epoch to The Ocean Cleanup.",63762546456536,,100237084746,,51,579,644,63762546456536,579,51,14836210434,194305799,0,170000000,100000000000,,18944.4877571314,18900.9436268273,18517.8862399408
pool16fa03u6u85ek2q8lryqprngpahglssj5qqh66pfaxf34vgu5rhl,African Charity Pool #1,AFCH1,African Charity Pool operated by Smiles on Africa to support Africa.,340435414159,,3415849,,0,480,644,340435414159,480,0,0,0,0,340000000,1000000,,101.1075481892,100.8747602942,98.8269269321
pool16fyda57p3c8gp5r6gmcq5tvqsp6mnzwvkxswgznkuh8wztrp6vv,Hermes Stakepool Germany #1,HRMS,Hermes Stakepool - Your reliable & trustworthy staking partner from Germany #HRMS,41005233156591,,111975214626,,37,4706,644,41005233156591,4706,37,10320640027,579132950,0.02,340000000,100000000000,,12183.6109559507,12155.6122435076,11909.3077806620
